リソース,ラベル原文,タイプ,解説原文,日本語ラベル(人訳),解説文(人訳),文献1,文献2,文献3,通番,Score_1,Reason_1,Score_2,Reason_2,Score_3,Reason_3,Score_4,Reason_4,Score_5,Reason_5,Score_6,Reason_6,Score_7,Reason_7
http://vocab.getty.edu/aat/300012123,hackberry (wood),"hardwood, <wood by composition or origin>, wood (plant material), <wood and wood by product>, plant material, biological material, <materials by origin>, materials (substances), Materials (hierarchy name), Materials Facet","Wood of trees of the genus Celtis, used for lumber.",エノキ,セルティス属の樹木の木材で、用材として使用される。,小学館 ランダムハウス英和大辞典,プログレッシブ英和中辞典,SPED理工系英和辞典,27315,5.0,「解説文（英語）」に含まれる情報が全て「解説文（人訳・修正）」に反映されており、抜け落ちている情報はありません。,4.0,「解説文（人訳・修正）」は自然な日本語ですが、「用材として使用される」という表現がやや堅い印象を与えるため、もう少し口語的な表現にするとさらに良くなるでしょう。,5.0,「解説文（英語）」は、エノキの木材がどのような樹木から得られるか、そしてその用途について明確に説明しており、十分な情報を提供しています。,5.0,「解説文（英語）」は、木材に関する専門用語（木材、用材、属など）を適切に使用しており、樹木の分類に関する知識（Celtis属）も正確に反映されています。,5.0,「解説文（人訳・修正）」には事実に反する内容は含まれておらず、正確に情報が伝えられています。,5.0,元ラベル「hackberry」と日本語ラベル「エノキ」は同じ対象を指しており、ズレや曖昧さはありません。,5.0,「エノキ」は日本語において一般的に使用される用語であり、特に木材に関する文脈でも広く認識されています。
http://vocab.getty.edu/aat/300012132,hawthorn (wood),"hardwood, <wood by composition or origin>, wood (plant material), <wood and wood by product>, plant material, biological material, <materials by origin>, materials (substances), Materials (hierarchy name), Materials Facet",Wood of the small tree or shrub belonging to the genus Crataegus.,サンザシ,サンザシ属に属する小さい樹木または低木の木材。,小学館 ランダムハウス英和大辞典,SPED理工系英和辞典,プログレッシブ英和中辞典,27316,5.0,「解説文（英語）」に含まれる情報がすべて「解説文（人訳・修正）」に反映されており、抜け落ちた情報はありません。,4.0,「解説文（人訳・修正）」は自然な日本語ですが、「小さい樹木または低木の木材」という表現がやや冗長に感じられるため、もう少し簡潔に表現できる余地があります。,5.0,「解説文（英語）」は対象であるサンザシの木材について明確に説明しており、十分な情報を提供しています。,5.0,「解説文（英語）」は植物学に関する専門知識（特に、サンザシ属の特性や分類）を適切に用いており、正確な説明がなされています。,5.0,「解説文（人訳・修正）」には事実に反する内容は含まれておらず、専門知識に基づいて正確な情報が提供されています。,5.0,元ラベルの「hawthorn (wood)」と日本語ラベルの「サンザシ」は同じ対象を指しており、ズレや曖昧性はありません。,5.0,「日本語ラベル（人訳）」の「サンザシ」は、一般的に使用される用語であり、特に問題はありません。
http://vocab.getty.edu/aat/300012158,hornbeam (wood),"hardwood, <wood by composition or origin>, wood (plant material), <wood and wood by product>, plant material, biological material, <materials by origin>, materials (substances), Materials (hierarchy name), Materials Facet","Wood of the genus Carpinus, used for turned and machined parts in windmills, pool cues, drumsticks, and piano actions.",シデ,シデ科の木材で、風車、ピリヤードキュー、ドラムスティック、ピアノのアクションなどの旋削および機械加工部品に使用される。,SPED理工系英和辞典,プログレッシブ英和中辞典,小学館 ランダムハウス英和大辞典,27319,5.0,「解説文（人訳・修正）」には、英語の解説文に含まれるすべての情報が正確に翻訳されており、抜け落ちている情報はありません。,4.0,日本語文は全体的に自然ですが、「旋削および機械加工部品に使用される」という部分がやや堅苦しく感じられるため、もう少し口語的な表現にするとさらに自然になるかもしれません。,5.0,英語の解説文は、シデの用途を具体的に示しており、対象を理解するために十分な情報が提供されています。,5.0,解説文は、木材の用途に関する専門知識（風車、ピアノアクション、ドラムスティックなど）を適切に用いており、関連する専門用語が正確に使用されています。,5.0,「解説文（人訳・修正）」には、事実に基づかない内容は含まれておらず、専門知識に基づいた正確な情報が提供されています。,5.0,元ラベルの「hornbeam」と日本語ラベルの「シデ」は同じ対象を指しており、ズレや曖昧性はありません。,5.0,「シデ」は木材に関する一般的な用語であり、専門用語としても広く受け入れられているため、適切な訳語です。
http://vocab.getty.edu/aat/300012172,ironwood,"hardwood, <wood by composition or origin>, wood (plant material), <wood and wood by product>, plant material, biological material, <materials by origin>, materials (substances), Materials (hierarchy name), Materials Facet","General term for exceptionally tough or hard wood from any of numerous species of trees and shrubs, such as ebony, hornbeam, or acacia.",鉄樹、テツボク,エボニー、ホーンビーム、アカシアなど、多くの種類の高木や低木から採れる、非常に丈夫または硬い木材の総称。,プログレッシブ英和中辞典,SPED理工系英和辞典,小学館 ランダムハウス英和大辞典,27323,5.0,「解説文（英語）」に含まれる情報がすべて「解説文（人訳・修正）」に反映されており、抜け落ちた情報はありません。特に、エボニー、ホーンビーム、アカシアといった具体的な木の種類が正確に訳されています。,4.0,「解説文（人訳・修正）」は自然な日本語ですが、「高木や低木」という表現がやや冗長に感じられます。「樹木」とすることでよりスムーズな表現になるかもしれません。,5.0,「解説文（英語）」は、鉄樹がどのような木材であるかを明確に説明しており、一般的な理解を得るために十分な情報が提供されています。,5.0,解説文には、エボニー、ホーンビーム、アカシアといった具体的な樹種が挙げられており、木材の特性についての専門知識が適切に用いられています。これらは木材の硬さや耐久性に関する重要な情報です。,5.0,「解説文（人訳・修正）」には事実に反する内容は含まれておらず、専門知識に基づいて正確に情報が伝えられています。,5.0,元ラベル「ironwood」と日本語ラベル「鉄樹、テツボク」は同じ対象を指しており、ズレや曖昧性はありません。どちらも非常に硬い木材を示しています。,4.0,「鉄樹」という訳語は一般的に使われていますが、「テツボク」という表現はあまり一般的ではなく、特定の文脈で使われることが多いです。一般的な用語としては「鉄樹」のみで十分かもしれません。
http://vocab.getty.edu/aat/300375331,jacaranda (wood),"hardwood, <wood by composition or origin>, wood (plant material), <wood and wood by product>, plant material, biological material, <materials by origin>, materials (substances), Materials (hierarchy name), Materials Facet","Correctly, wood from various trees of the genus Jacaranda, native to the West Indies, tropical Americas, Florida, and California. Jacaranda is a fragrant ornamental wood has been used for carvings, small decorative items, pianos, knife handles, cabinets, and expensive furniture. The term is also commonly used as a general term for Jacaranda as well as various varieties of rosewood, which itself is a general term referring to various species of the genera Dalbergia or Melanorrhoea.",ジャカランダ,正しくは、西インド諸島、熱帯アメリカ、フロリダ、カリフォルニアに自生するジャカランダ属のさまざまな木の木材だ。ジャカランダは、彫刻、小さな装飾品、ピアノ、ナイフの取っ手、キャビネット、高価な家具に使用されてきた香りの良い装飾木材だ。また、ヤカランダや各種ローズウッドの総称としても用いられ、ヤカランダ自体はダルベジア属やメラノロア属の各種種の総称である。,SPED理工系英和辞典,日本大百科全書（ニッポニカ）,デジタル大辞泉,27325,5.0,「解説文（人訳・修正）」には、「解説文（英語）」に含まれるすべての情報が正確に翻訳されており、抜け落ちた情報はありません。,4.0,日本語文は全体的に自然で理解しやすいですが、「香りの良い装飾木材だ」という部分がやや直訳的で、もう少し流暢に表現できる余地があります。例えば、「香り高い装飾用木材」とすることで、より自然な表現になるでしょう。,5.0,「解説文（英語）」は、ジャカランダの木材の特性や用途、さらには関連する用語について十分に説明しており、対象を理解するために必要な情報が網羅されています。,5.0,「解説文（英語）」では、ジャカランダ属やローズウッドに関する専門的な知識が適切に用いられており、木材の特性や用途についても具体的に説明されています。木材学や植物学に関連する専門知識が反映されています。,5.0,「解説文（人訳・修正）」には事実に基づかない内容は含まれておらず、専門知識に基づいた正確な情報が提供されています。,5.0,元ラベル「jacaranda (wood)」と日本語ラベル「ジャカランダ」は同じ対象を指しており、ズレや指示対象の曖昧性はありません。,5.0,「ジャカランダ」という用語は、木材や植物の分野で一般的に使用される正しい訳語であり、独自の造語はありません。
http://vocab.getty.edu/aat/300012188,laurel (wood),"hardwood, <wood by composition or origin>, wood (plant material), <wood and wood by product>, plant material, biological material, <materials by origin>, materials (substances), Materials (hierarchy name), Materials Facet","Wood of trees belonging to the genus Laurus, native to India, West Pakistan and Burma. It is used extensively for making furniture, cabinet-making, interior joinery, and staircases.",ゲッケイジュ、月桂樹,インド、西パキスタン、ビルマ原産のラウラス属に属する樹木の木材。家具、建具取付、内装材、階段など幅広く使用されている。,SPED理工系英和辞典,小学館 ランダムハウス英和大辞典,プログレッシブ英和中辞典,27333,5.0,解説文（英語）の情報がすべて解説文（人訳・修正）に含まれており、抜け落ちた情報はありません。原産地や用途についての詳細が正確に翻訳されています。,4.0,日本語文は自然で理解しやすいですが、「建具取付」という表現がやや不自然に感じられるため、もう少し一般的な表現（例：建具製作）にするとさらに良いでしょう。,5.0,解説文（英語）は、対象である木材の原産地や用途について具体的に説明しており、十分な情報を提供しています。,5.0,解説文（英語）は、木材に関する専門知識（家具製作、内装材、階段など）を適切に用いており、関連する情報が豊富です。,5.0,解説文（人訳・修正）には事実に反する内容は含まれておらず、正確な情報が提供されています。,5.0,元ラベル（英語）と日本語ラベルは同じ対象を指しており、ズレや曖昧性はありません。どちらも「ゲッケイジュ」または「月桂樹」を指しています。,5.0,「ゲッケイジュ」という用語は、木材や植物に関する分野で一般的に使用されている正しい訳語であり、独自の造語はありません。
http://vocab.getty.edu/aat/300411901,lemon wood (wood),"hardwood, <wood by composition or origin>, wood (plant material), <wood and wood by product>, plant material, biological material, <materials by origin>, materials (substances), Materials (hierarchy name), Materials Facet","Wood of the Citrus limon, or lemon tree. A hardwood with fine grain that can be carved into small tools or objects.",レモン,シトラスリモンの木材、すなわちレモンの木。木目の細かい広葉樹で、小さな道具や物品を彫刻することができる。,小学館 ランダムハウス英和大辞典,医学英和辞典,SPED理工系英和辞典,27334,5.0,「解説文（英語）」に含まれる情報がすべて「解説文（人訳・修正）」に反映されており、抜け落ちた情報はありません。,4.0,「解説文（人訳・修正）」は自然な日本語で書かれていますが、「すなわち」という表現がやや堅苦しく感じられるため、もう少し自然な接続詞を使うとさらに良くなるでしょう。,5.0,「解説文（英語）」はレモン木の特性や用途について十分に説明しており、対象を理解するために必要な情報が含まれています。,5.0,「解説文（英語）」は木材、特に広葉樹や彫刻に関する専門知識を適切に用いて説明しており、木材の特性や用途についての理解を深めています。,5.0,「解説文（人訳・修正）」には事実ではない内容は含まれておらず、専門知識に基づいた正確な情報が提供されています。,5.0,元ラベルの「lemon wood」と日本語ラベルの「レモン」は同じ対象を指しており、指示対象の曖昧性はありません。,4.0,「レモン」という用語は一般的には果物を指すことが多く、木材を指す場合には「レモンウッド」とする方が専門的には適切かもしれません。ただし、一般的な理解としては問題ありません。
http://vocab.getty.edu/aat/300012193,lignum vitae (wood),"hardwood, <wood by composition or origin>, wood (plant material), <wood and wood by product>, plant material, biological material, <materials by origin>, materials (substances), Materials (hierarchy name), Materials Facet","Wood derived from trees of the genus Guaiacum; it is generally the heaviest, hardest, and most dense type of commercially available wood, black to brownish green in color. It is tough and difficult to carve, but valued for its fine grain that polishes to a high gloss. It is naturally resistant to fungi. It is used to make pulleys, shafts, axles, and bowling balls. The wood is relatively waterproof because of its high fat content.",ユソウボク,グアイアカム属の樹木に由来する木材で、一般に市販されている木材の中で最も重く、最も硬く、最も緻密で、黒色から茶色がかった緑色をしている。靭性が高く、彫刻するのが難しいが、細かい木目で磨くと光沢が出ることから珍重されている。もともと菌類に対して耐性がある。プーリー、シャフト、アクスル、ボウリングボールの製造に使用される。この木材は脂肪分が多いため、比較的防水性が高い。,小学館 ランダムハウス英和大辞典,プログレッシブ英和中辞典,医学英和辞典,27335,5.0,「解説文（英語）」に含まれる情報がすべて「解説文（人訳・修正）」に反映されており、抜け落ちた情報はありません。木材の特性や用途についての詳細がしっかりと訳されています。,4.0,日本語文は全体的に自然で理解しやすいですが、「靭性が高く、彫刻するのが難しいが」という部分が少し硬い表現に感じられます。「彫刻が難しいが」とすることで、より自然な流れになるかもしれません。,5.0,「解説文（英語）」は、ユソウボクの特性や用途について十分な説明を提供しており、対象を理解するために必要な情報が網羅されています。,5.0,「解説文（英語）」では、木材の物理的特性（重さ、硬さ、密度）、色、用途、耐性などが専門的な観点から適切に説明されており、木材学や材料工学に関連する専門知識が適切に用いられています。,5.0,「解説文（人訳・修正）」には事実に反する内容は含まれておらず、木材の特性や用途について正確に記述されています。,5.0,元ラベルの「lignum vitae」と日本語ラベルの「ユソウボク」は同じ対象を指しており、ズレや曖昧さはありません。,4.0,「ユソウボク」は一般的に使用される訳語ですが、専門的な文脈では「ライフウッド」や「リグナム・ビタエ」といった表現も見られます。特に専門家の間では、より広く認知されている用語があるため、5点には至りません。
http://vocab.getty.edu/aat/300012456,linden (wood),"hardwood, <wood by composition or origin>, wood (plant material), <wood and wood by product>, plant material, biological material, <materials by origin>, materials (substances), Materials (hierarchy name), Materials Facet","Light-brown wood from of any of several trees of the genus Tilia, having a straight grain and easily worked. Linden wood is used for furniture and cabinets.  Its particular structural character lends itself well to carving, allowing tools to be used both along the grain and to some extent axially. Because linden wood is soft and workable, it has been used since the 1500s for decorative items with intricate carvings, such as picture frames and sculptures. Despite its relative cost, it was the most common wood used for sculpture in Germany. During the late 15th and early 16th centuries limewood was the preferred material for the genre of the winged altarpiece.",シナノキ、リンデン、リンデンバウム,ティリア属の数種類の樹木から採れる淡褐色の木材で、柾目で加工しやすい。リンデン材は家具やキャビネットに使用される。その特殊な構造特性は彫刻に適しており、木目に沿って、またある程度軸方向に工具を使うことができる。シナノキは柔らかく加工しやすいため、1500年代から額縁や彫刻など、複雑な彫りを施した装飾品に使われてきた。比較的高価であるにもかかわらず、ドイツでは彫刻に使用される最も一般的な木材であった。15世紀後半から16世紀初頭にかけて、祭壇の背後と上部の飾りの分野ではライムウッドが好んで使われた。,小学館 ランダムハウス英和大辞典,医学英和辞典,SPED理工系英和辞典,27337,5.0,「解説文（人訳・修正）」には、「解説文（英語）」に含まれるすべての情報が含まれており、抜け落ちた情報はありません。特に、リンデン材の特性や用途、歴史的背景がしっかりと訳されています。,4.0,日本語文は全体的に自然で理解しやすいですが、「淡褐色の木材で、柾目で加工しやすい」という部分がやや直訳的で、もう少し流暢な表現に改善できる余地があります。例えば、「淡褐色で、加工しやすい木材」とすることで、より自然な表現になります。,5.0,「解説文（英語）」は、リンデン材の特性、用途、歴史的な重要性について十分に説明しており、対象を理解するための情報が豊富です。特に、彫刻や装飾品に使用される理由が明確に示されています。,5.0,「解説文（英語）」では、木材の特性や用途に関する専門知識が適切に用いられています。特に、彫刻や家具製作におけるリンデン材の利用についての説明は、木材工芸や美術の専門知識に基づいています。,5.0,「解説文（人訳・修正）」には事実ではない内容は含まれておらず、リンデン材に関する正確な情報が提供されています。特に、歴史的な使用例についても正確に記述されています。,5.0,元ラベルと日本語ラベルは同じ対象を指しており、ズレや曖昧性はありません。「シナノキ」「リンデン」「リンデンバウム」はすべて同じ木材を指しており、適切です。,5.0,日本語ラベルは、専門用語として一般的に使用される用語と一致しています。「シナノキ」は広く認知されており、他の用語も適切に使用されています。
http://vocab.getty.edu/aat/300012197,locust (wood),"hardwood, <wood by composition or origin>, wood (plant material), <wood and wood by product>, plant material, biological material, <materials by origin>, materials (substances), Materials (hierarchy name), Materials Facet","Wood of trees belonging to the genus Robinia, ranging in color from yellow with a greenish tint to medium golden-brown, and used for making wheel spokes, ladder rungs, and occasionally furniture.",ハリエンジュ、ニセアカシア,ロビニア属に属する樹木の木材で、緑がかった黄色から中程度の黄金褐色まであり、車輪のスポークや梯子の脚、時には家具にも使用される。,SPED理工系英和辞典,プログレッシブ英和中辞典,小学館 ランダムハウス英和大辞典,27338,5.0,「解説文（英語）」に含まれる情報がすべて「解説文（人訳・修正）」に反映されており、抜け落ちた情報はありません。,4.0,「解説文（人訳・修正）」は自然な日本語で書かれていますが、「時には家具にも使用される」という部分がやや不自然に感じるため、5点には至りません。,5.0,「解説文（英語）」はロビニア属の木材の特徴や用途について十分に説明しており、対象を理解するために必要な情報が含まれています。,5.0,ロビニア属や木材の用途に関する専門知識が適切に用いられており、特に木材の色合いや使用用途について具体的に説明されています。,5.0,「解説文（人訳・修正）」には事実に反する内容は含まれておらず、ロビニア属の木材に関する正確な情報が提供されています。,5.0,元ラベルの「locust (wood)」と日本語ラベルの「ハリエンジュ、ニセアカシア」は同じ対象を指しており、ズレや曖昧性はありません。,4.0,「ハリエンジュ」は一般的に使用される訳語ですが、「ニセアカシア」はあまり一般的ではないため、専門用語としての一致度がやや低くなっています。
http://vocab.getty.edu/aat/300012221,mahogany (wood),"hardwood, <wood by composition or origin>, wood (plant material), <wood and wood by product>, plant material, biological material, <materials by origin>, materials (substances), Materials (hierarchy name), Materials Facet","Refers to the wood of trees of the genus Swietenia, found in tropical climates, primarily in Mexico, Cuba, Central America, and the West Indies. It varies in color from yellow to a rich red brown, and is valued in furniture-making and sculpture-carving because it is hard, fine-grained, and takes a high polish. Mahogany has a fine, straight grain that takes a high polish. It is dimensionally stable and does not shrink, warp, or swell. The durable, dark reddish-brown wood was imported to Europe in the 18th century where it became popular for furniture, paneling and veneer. Ammonia brings out a rich, red color in mahogany wood. Mahogany is frequently attacked by pinhole borer beetles. Many woods of similar colors have also been called mahoganies, but usually do not have rich color or fine cutting characteristics of the true mahogany wood. However, the related African genus Khaya produces a similar wood. Mahogany was used by Chippendale, Hepplewhite, and the Adam brothers for high quality furniture. ",マホガニー,主にメキシコ、キューバ、中央アメリカ、西インド諸島の熱帯気候に見られるスィーテニア属の樹木を指す。黄色から深みのある赤茶色まで様々な色をしており、硬くてきめが細かく、磨きがかかるので家具作りや彫刻彫刻で重宝されている。マホガニーは、きめの細かいまっすぐな粒で、高い光沢がある。寸法的に安定しており、収縮、反り、膨らみがない。耐久性のある濃い赤褐色の木材は、18世紀にヨーロッパに輸入され、家具、パネル、化粧板などに使われるようになりました。マホガニー材の中にアンモニアが入っているので、濃厚な赤色が出る。マホガニーはしばしばピンホールボラーカブトムシに襲われる。似たような色の木材の多くもマホガニーと呼ばれているが、通常は本物のマホガニー材のような豊かな色や細かい切断特性はない。しかし、近縁のアフリカのカヤ属からも類似の木材が産出される。マホガニーは、チッペンデール、ヘップルホワイト、アダム兄弟によって高級家具に使われた。,プログレッシブ英和中辞典,世界大百科事典,デジタル大辞泉,27342,5.0,「解説文（人訳・修正）」には、「解説文（英語）」に含まれるすべての情報が含まれており、抜け落ちている情報はありません。特に、マホガニーの色、特性、歴史的な使用例などがしっかりと訳されています。,4.0,日本語文は全体的に自然で理解しやすいですが、「彫刻彫刻で重宝されている」という部分がやや冗長であり、「彫刻で重宝されている」とする方がより自然です。,5.0,「解説文（英語）」はマホガニーの特性、用途、歴史的背景について十分に説明しており、対象を理解するために必要な情報が網羅されています。,5.0,解説文では、木材の特性（硬さ、きめの細かさ、光沢）、歴史的な使用（家具製作）、生息地（熱帯地域）など、木材に関する専門知識が適切に用いられています。,5.0,「解説文（人訳・修正）」には事実に反する内容は含まれておらず、専門知識に基づいた正確な情報が提供されています。,5.0,元ラベルの「mahogany (wood)」と日本語ラベルの「マホガニー」は同じ対象を指しており、指示対象の曖昧性はありません。,5.0,「マホガニー」は木材の専門用語として広く使われており、一般的に認識されている訳語です。独自の造語はありません。
http://vocab.getty.edu/aat/300012234,mangrove (wood),"hardwood, <wood by composition or origin>, wood (plant material), <wood and wood by product>, plant material, biological material, <materials by origin>, materials (substances), Materials (hierarchy name), Materials Facet","Specifically, tropical hardwood from trees of the genus Rhizophora. The wood from mangrove trees is primarily used for making charcoal or for poles in frame construction in houses. The term is also used in a general sense for wood from any tree having adaptations for living in water similar to those of genus Rhizophora.",マングローブ,具体的には、リゾフォラ属の樹木からの熱帯広葉樹。マングローブの樹木は主に炭焼きに使われたり、家屋の骨組みの柱に使われたりする。この用語は、リゾフォラ属と同様の水中で育つ樹木の木材全般の意味でも使用される。,小学館 ランダムハウス英和大辞典,日本大百科全書（ニッポニカ）,旺文社 生物事典,27345,5.0,「解説文（人訳・修正）」には、「解説文（英語）」に含まれる情報がすべて含まれており、抜け落ちている情報はありません。特に、リゾフォラ属の樹木からの熱帯広葉樹であること、炭焼きや家屋の骨組みの柱に使われること、そして一般的な用語としての使用についても言及されています。,4.0,「解説文（人訳・修正）」は自然な日本語で書かれていますが、「家屋の骨組みの柱に使われたりする」という部分がやや冗長に感じられます。「家屋の骨組みの柱として使われる」とすることで、よりスムーズな表現になるでしょう。,5.0,「解説文（英語）」は、マングローブの木材の特性や用途について十分に説明しており、対象を理解するために必要な情報が網羅されています。特に、リゾフォラ属に特有の特徴や一般的な用法についても触れています。,5.0,「解説文（英語）」では、リゾフォラ属の樹木や熱帯広葉樹、炭焼きや建築における使用など、関連する専門知識が適切に用いられています。これにより、マングローブの木材に関する理解が深まります。,5.0,「解説文（人訳・修正）」には事実ではない内容は含まれておらず、専門知識に基づいて正確に情報が伝えられています。リゾフォラ属の特性や用途についても正確に記述されています。,5.0,元ラベルの「mangrove (wood)」と日本語ラベルの「マングローブ」は同じ対象を指しており、ズレはありません。どちらもマングローブの木材を指しています。,5.0,「日本語ラベル（人訳）」の「マングローブ」は、専門用語として広く使われている用語であり、独自の造語ではありません。一般的に認知されている名称です。
http://vocab.getty.edu/aat/300012236,maple (wood),"hardwood, <wood by composition or origin>, wood (plant material), <wood and wood by product>, plant material, biological material, <materials by origin>, materials (substances), Materials (hierarchy name), Materials Facet","Wood of trees belonging to the genus Acer, light reddish brown in color, with small pores, distinct rings, and rays that show as fine dashes in quarter sawed wood. Maple wood is used for fine furniture, cabinetry, flooring, shoe lasts, and musical instruments. ",カエデ、モミジ,カエデ属に属する樹木の木材で、色は淡い赤褐色で、小さな気孔、明瞭な年輪、および四分の一鋸で切った木材に細かい破線のように見える条線がある。カエデ材は高級家具、キャビネット、床板、靴の木型、楽器などに使用される。,小学館 ランダムハウス英和大辞典,日本大百科全書（ニッポニカ）,世界大百科事典,27346,5.0,解説文（英語）の内容がすべて解説文（人訳・修正）に含まれており、情報の抜けはありません。色、特徴、用途が全て正確に翻訳されています。,4.0,日本語文は全体的に自然ですが、「細かい破線のように見える条線」という表現がやや冗長に感じられます。「細かい破線の条線」とすることで、よりスムーズな表現になるかもしれません。,5.0,解説文（英語）はカエデ材の特徴や用途について詳細に説明しており、対象を理解するために十分な情報が提供されています。,5.0,解説文（英語）では、木材の特性（色、気孔、年輪、条線）や用途（家具、キャビネット、床板、楽器など）が適切に説明されており、木材学や家具製作に関する専門知識が活用されています。,5.0,解説文（人訳・修正）には事実ではない内容は含まれておらず、カエデ材に関する正確な情報が提供されています。,5.0,元ラベルの「maple (wood)」と日本語ラベルの「カエデ、モミジ」は同じ対象を指しており、ズレや曖昧性はありません。,5.0,「カエデ」という用語は、木材や植物に関する分野で一般的に使用される用語であり、独自の造語はありません。
http://vocab.getty.edu/aat/300012333,olive (wood),"hardwood, <wood by composition or origin>, wood (plant material), <wood and wood by product>, plant material, biological material, <materials by origin>, materials (substances), Materials (hierarchy name), Materials Facet","Wood of the species Olea europaea, native to the Mediterranean, the Middle East, and Africa. The dense, durable wood is yellowish to light brown with a greenish tinge and a straight, close grain. Some older trees produce wood with decorative figuring. Olive wood polishes to a smooth glossy surface. It is used for furniture, inlay, carving, turnery, and small decorative items.",オリーブ,"地中海沿岸、中東、アフリカ原産のオリーブ属の木材。緻密で耐久性に優れた木材は、黄褐色から淡褐色であり、,緑がかった色合いと緻密な柾目を持つ。樹齢の高い樹木のなかには、装飾的な輪郭が施された木材を産出するものもある。オリーブの木材は滑らかな光沢に磨き上げられる。家具、象眼細工、彫刻、旋盤加工、小さな装飾品などに使用される。",小学館 ランダムハウス英和大辞典,プログレッシブ英和中辞典,医学英和辞典,27352,5.0,「解説文（人訳・修正）」には、「解説文（英語）」に含まれるすべての情報が適切に翻訳されており、抜け落ちた情報はありません。,4.0,日本語文は全体的に自然ですが、「緑がかった色合いと緻密な柾目を持つ。」の部分が少し堅い印象を与えます。もう少し流暢に表現できる余地があります。,5.0,「解説文（英語）」はオリーブの木材に関する詳細な情報を提供しており、対象を理解するために十分な説明がなされています。,5.0,解説文はオリーブの木材に関する専門知識（木材の特性、用途、産地など）を適切に用いており、専門的な観点からも十分に説明されています。,5.0,「解説文（人訳・修正）」には事実に反する内容は含まれておらず、オリーブの木材に関する正確な情報が提供されています。,5.0,元ラベルの「olive (wood)」と日本語ラベルの「オリーブ」は同じ対象を指しており、ズレや曖昧性はありません。,5.0,「オリーブ」という用語は、木材の分野において一般的に使用される訳語であり、独自の造語はありません。
http://vocab.getty.edu/aat/300012338,pear (wood),"hardwood, <wood by composition or origin>, wood (plant material), <wood and wood by product>, plant material, biological material, <materials by origin>, materials (substances), Materials (hierarchy name), Materials Facet","Wood trees belonging to the genus Pyrus, pale pinkish-brown in color with a very fine texture. It is used for making bowls, brush handles, drawing instruments, and cabinetry.",セイヨウナシ,マツ属の高木で、色は淡いピンクがかった茶色で、非常に細かい質感を持つ。茶碗、筆の柄、画材、家具などを作るのに使われる。,小学館 ランダムハウス英和大辞典,プログレッシブ英和中辞典,SPED理工系英和辞典,27356,5.0,「解説文（人訳・修正）」には、「解説文（英語）」に含まれる情報がすべて含まれており、抜け落ちている情報はありません。特に、木の色や質感、用途についての記述が正確に翻訳されています。,4.0,日本語文としては自然ですが、「マツ属の高木」という表現は誤りです。正しくは「ナシ属の高木」であり、これが不自然さの原因となっています。その他の部分は流暢で理解しやすいです。,4.0,「解説文（英語）」は対象についての基本的な情報を提供していますが、もう少し詳細な説明があれば、特に用途に関して具体的な例を挙げることで理解が深まるでしょう。,4.0,専門用語として「Pyrus」や「cabinetry」などが適切に使用されていますが、もう少し専門的な背景や用途の詳細があれば、より深い理解を促すことができたでしょう。,5.0,「解説文（人訳・修正）」には事実に反する内容は含まれておらず、正確な情報が提供されています。特に、木の色や用途についての記述は正確です。,5.0,元ラベル「pear (wood)」と日本語ラベル「セイヨウナシ」は同じ対象を指しており、指示対象の曖昧性はありません。両者は一致しています。,4.0,「セイヨウナシ」は一般的に使用される用語ですが、特に「木材」としての用語が明示されていないため、もう少し具体的な表現があればより良いでしょう。
http://vocab.getty.edu/aat/300012065,persimmon (wood),"hardwood, <wood by composition or origin>, wood (plant material), <wood and wood by product>, plant material, biological material, <materials by origin>, materials (substances), Materials (hierarchy name), Materials Facet","Dense, close-grain wood of several trees of the genus Diospyrus, similar in texture and straight grain to the darker ebony (from trees of the same genus), but having an off-white color. It is used for shuttles, bobbins, golf club heads, and billiard cues.",カキ,ディオスピルス属のいくつかの木の密で密生した木目で、 (同じ属の木の) 黒檀色の濃いものに質感とまっすぐな木目が似ているが、オフホワイト色をしている。シャトル、ボビン、ゴルフクラブヘッド、ビリヤードのキューに使用される。,小学館 ランダムハウス英和大辞典,プログレッシブ英和中辞典,SPED理工系英和辞典,27358,5.0,解説文（英語）の情報が全て解説文（人訳・修正）に含まれており、抜け落ちている情報はありません。特に、木の特性や用途についての詳細がしっかりと訳されています。,4.0,日本語文としては自然ですが、「オフホワイト色をしている」という表現がやや不自然に感じられます。「オフホワイトの色をしている」や「オフホワイト色である」といった表現の方がより自然です。,5.0,解説文（英語）は、対象の木材の特性、色、用途について十分に説明しており、理解に必要な情報が網羅されています。,5.0,解説文（英語）では、木材の特性（密で密生した木目、質感、色）や用途（シャトル、ボビン、ゴルフクラブヘッド、ビリヤードのキュー）について適切に専門知識が用いられています。特に、木材の特性に関する記述は、木材学や工芸に関連する専門知識を反映しています。,5.0,解説文（人訳・修正）には事実ではない内容は含まれておらず、解説文（英語）の内容を正確に反映しています。,5.0,元ラベル「persimmon (wood)」と日本語ラベル「カキ」は同じ対象を指しており、ズレや曖昧性はありません。,5.0,「カキ」という訳語は、木材の名称として一般的に使用されており、独自の造語ではありません。専門用語としても広く認識されています。
